Id,País,ano,volume,valor
1,Africa do Sul,2009,15300.0,32130.0
1,Africa do Sul,2010,0.0,0.0
1,Africa do Sul,2011,0.0,0.0
1,Africa do Sul,2012,0.0,0.0
1,Africa do Sul,2013,0.0,0.0
1,Africa do Sul,2014,0.0,0.0
1,Africa do Sul,2015,0.0,0.0
1,Africa do Sul,2016,0.0,0.0
1,Africa do Sul,2017,0.0,0.0
1,Africa do Sul,2018,0.0,0.0
1,Africa do Sul,2019,8.0,30.0
1,Africa do Sul,2020,44.0,152.0
1,Africa do Sul,2021,0.0,0.0
1,Africa do Sul,2022,0.0,0.0
1,Africa do Sul,2023,30.0,136.0
2,"Alemanha, República Democrática",2009,759594.0,1475757.0
2,"Alemanha, República Democrática",2010,713942.0,1437429.0
2,"Alemanha, República Democrática",2011,1167243.0,2430345.0
2,"Alemanha, República Democrática",2012,1021075.0,2064845.0
2,"Alemanha, República Democrática",2013,2457655.0,5316776.0
2,"Alemanha, República Democrática",2014,1649514.0,3524291.0
2,"Alemanha, República Democrática",2015,3277187.0,6532957.0
2,"Alemanha, República Democrática",2016,2384112.0,5161080.0
2,"Alemanha, República Democrática",2017,3353831.0,6730502.0
2,"Alemanha, República Democrática",2018,2870420.0,5833592.0
2,"Alemanha, República Democrática",2019,1863097.0,3480290.0
2,"Alemanha, República Democrática",2020,1371694.0,2791556.0
2,"Alemanha, República Democrática",2021,1461590.0,2569452.0
2,"Alemanha, República Democrática",2022,559012.0,1213303.0
2,"Alemanha, República Democrática",2023,1701887.0,4101648.0
3,Angola,2009,29700.0,110058.0
3,Angola,2010,0.0,0.0
3,Angola,2011,0.0,0.0
3,Angola,2012,350.0,2492.0
3,Angola,2013,0.0,0.0
3,Angola,2014,0.0,0.0
3,Angola,2015,0.0,0.0
3,Angola,2016,0.0,0.0
3,Angola,2017,0.0,0.0
3,Angola,2018,15.0,33.0
3,Angola,2019,75.0,145.0
3,Angola,2020,0.0,0.0
3,Angola,2021,0.0,0.0
3,Angola,2022,0.0,0.0
3,Angola,2023,0.0,0.0
4,Antígua e Barbuda,2009,0.0,0.0
4,Antígua e Barbuda,2010,0.0,0.0
4,Antígua e Barbuda,2011,0.0,0.0
4,Antígua e Barbuda,2012,0.0,0.0
4,Antígua e Barbuda,2013,0.0,0.0
4,Antígua e Barbuda,2014,0.0,0.0
4,Antígua e Barbuda,2015,0.0,0.0
4,Antígua e Barbuda,2016,0.0,0.0
4,Antígua e Barbuda,2017,0.0,0.0
4,Antígua e Barbuda,2018,65.0,164.0
4,Antígua e Barbuda,2019,190.0,580.0
4,Antígua e Barbuda,2020,304.0,1013.0
4,Antígua e Barbuda,2021,437.0,1349.0
4,Antígua e Barbuda,2022,253.0,999.0
4,Antígua e Barbuda,2023,260.0,1173.0
5,Arabia Saudita,2009,0.0,0.0
5,Arabia Saudita,2010,0.0,0.0
5,Arabia Saudita,2011,15300.0,30600.0
5,Arabia Saudita,2012,0.0,0.0
5,Arabia Saudita,2013,0.0,0.0
5,Arabia Saudita,2014,0.0,0.0
5,Arabia Saudita,2015,61200.0,140760.0
5,Arabia Saudita,2016,0.0,0.0
5,Arabia Saudita,2017,0.0,0.0
5,Arabia Saudita,2018,14725.0,28615.0
5,Arabia Saudita,2019,167731.0,271231.0
5,Arabia Saudita,2020,32325.0,95999.0
5,Arabia Saudita,2021,2818.0,14671.0
5,Arabia Saudita,2022,12224.0,53675.0
5,Arabia Saudita,2023,2234.0,19382.0
6,Argélia,2009,0.0,0.0
6,Argélia,2010,0.0,0.0
6,Argélia,2011,0.0,0.0
6,Argélia,2012,0.0,0.0
6,Argélia,2013,0.0,0.0
6,Argélia,2014,0.0,0.0
6,Argélia,2015,0.0,0.0
6,Argélia,2016,0.0,0.0
6,Argélia,2017,0.0,0.0
6,Argélia,2018,20672.0,30968.0
6,Argélia,2019,0.0,0.0
6,Argélia,2020,0.0,0.0
6,Argélia,2021,0.0,0.0
6,Argélia,2022,0.0,0.0
6,Argélia,2023,0.0,0.0
7,Argentina,2009,414008.0,929225.0
7,Argentina,2010,446280.0,1005124.0
7,Argentina,2011,264816.0,471205.0
7,Argentina,2012,170851.0,298692.0
7,Argentina,2013,32640.0,73440.0
7,Argentina,2014,0.0,0.0
7,Argentina,2015,0.0,0.0
7,Argentina,2016,1156368.0,2340897.0
7,Argentina,2017,2872152.0,5757072.0
7,Argentina,2018,1536650.0,2478547.0
7,Argentina,2019,1186878.0,1758528.0
7,Argentina,2020,2002784.0,3707550.0
7,Argentina,2021,4606314.0,7764448.0
7,Argentina,2022,3954281.0,8103640.0
7,Argentina,2023,2265038.0,5234176.0
8,Áustria,2009,0.0,0.0
8,Áustria,2010,0.0,0.0
8,Áustria,2011,0.0,0.0
8,Áustria,2012,0.0,0.0
8,Áustria,2013,0.0,0.0
8,Áustria,2014,0.0,0.0
8,Áustria,2015,0.0,0.0
8,Áustria,2016,0.0,0.0
8,Áustria,2017,0.0,0.0
8,Áustria,2018,0.0,0.0
8,Áustria,2019,0.0,0.0
8,Áustria,2020,0.0,0.0
